dish_name,count
Bazsalikomos tészta darált hússal és füstölt sajttal,1
"Rántott hekk hasábburgonyával, káposzta saláta",1
Gulyásleves csipedettel,1
"Sertés csíkok, stroganoff módra, steak burgonya",1
"-Lebbencs leves - Húsleves - Gyümölcsleves -Csirkepaprikás galuskával -Sajttal-sonkával göngyölt karaj,burgonyapüré -Dubary sertésszelet tavaszi rizzsel - +1 Rántott karaj, rántott pulykamell, rántott sajt, rántott gomba",1
"Szemesbab főzelék, sült házi kolbásszal",1
Házias marhahúsleves,1
"Csőben sült brokkolis, baconös csirkemell, krokett",1
"Piedóne sertésszelet, sültburgonya",1
Rántott jércemell zöldséges rizs,1
"Rántott csirke comb, tepsis burgonya",1
Mátrai borzaska zöldséges bulgur,1
"Gyümölcsleves, grillcsirke rizzsel, friss salátával, joghurtos öntettel",1
Tejberizs gyümölcsszósszal,1
Paradicsomos káposzta rántott csirkemellel,1
"Family vegyes sült, vegyes körettel",1
Vad raguleves - Gyümölcsleves,1
Ma meglepetés sütemény,1
Lyoni sertés szelet tükörtojással rizibizivel,1
Tejfölös bableves főtt füstölt hússal,1
"Paprikás burgonya, kolbásszal",1
"Cornflakes rántott jércemell, francia saláta, rizs",1
Burgonyagombócleves,1
"Kijevi csirkemell gombás köles  1,3,7,15",1
Puszta pörkölt,1
"Zellerkrémleves  1,3,7,9",1
"Mákos guba, vaníliasodóval",1
Újházi-tyúkhúsleves,1
Kefíres vitaminsaláta csirkehússal,1
"Malacsült párolt káposzta, törtburgonya",1
Tojásleves köményes,1
"Rántott sajt-rántott gomba, párolt rizs, tartármártás C: Mustáros sertés flekken, hagymás burgonya, saláta",1
"Rántott csirkemell, vegyes köret",1
"Szecsuáni csirke, sült tésztával",1
"Náncsi csirkecomb, rizs, mártogatós",1
"Óvári szelet, rizzsel",1
Rántott csirkemell burgonya salátával,1
Burgonyakrémleves kolbászmorzsával,1
"Csirkemájjal töltött szelet, petrezselymes burgonyával, csalamádéval",1
"Malacsült, párolt káposzta, burgonya",1
"Mai menü: Juicy Lucy, házi steak burgonyával 2490.-",1
"Szárazbab főzelék, marhapörkölttel B: Rakott kelkáposzta",1
Sült csirkemell tárkonyos hollandi mártással parázsburgonyával,1
Málna krémleves - Csontleves,1
"Resztelt máj, krumplipürével",1
"Grill csirke, vegyes körettel rizs, káposzta saláta",1
Sertéspörkölt tésztával és uborkával,1
Boldog Új évet Kívánunk minden kedves vendégünknek,1
Kellemes Karácsonyi Ünnepeket és,1
"Rántott csirkemell- rántott gomba, rizibizi, saláta C: Vadas sertésszelet, zsemlegombóc, csőtészta",1
"Gombakrémes csirkemell, krumplipürével",1
"Vasalt csirkecomb, párolt zöldség rizs",1
BBQ oldalas steak burgonya,1
Fokhagymás krémleves zsemlekockával,1
"Disznótoros, párolt káposzta, burgonya",1
"Sajttal és gombával töltött karaj, sültburgonya",1
"Borsos tokány tésztával, uborkasalátával",1
Füstölt sajttal töltött sertésborda hasábburgonya,1
"Sült csirkecomb, petrezselymes burgonya",1
"Csevapcsicsa kocka burgonya, kapros öntet 7",1
Burgonyafőzelék sajttal töltött fasírttal,1
Borsos mustáros sült csirkemell jázmin rizs,1
"Rántott sertés szelet rántott karfiol, petrezselymes burgonya, saláta",1
Sült csirkecomb sajttal paradicsom karikával,1
"BBQ oldalas, héjas burgonya, lyoni hagyma",1
"Stíriai metélt, meggyragu",1
Töltött csirkecomb hagymás törtburgonya,1
"Rántott cukkini- roston sült csirkeszárny, vajas burgonya, saláta C: Szárnyas májas sertés java, párolt rizs, saláta",1
Füstölt sajttal töltött sertésborda mac and cheese,1
Csirkemáj pörkölt zöldborsóval és rizzsel,1
"Szezámos rántott halfilé, rizs",1
"Dubarry, burgonyapüré",1
"Chilis bab, pirított bagettel",1
"Rántott csirkecomb, friss salátával",1
"Brokkolis sajtgolyó kuszkusszal, füstöltsajt-mártással",1
"Töltött dagadó petrezselymes burgonyával, tartármártással",1
Grill zöldséges rakott tészta,1
Holstein szelet hasábburgonya káposztasaláta,1
"Tejszínes, gombás csirkemell rizzsel",1
Paradicsomos káposzta sertés sülttel,1
"Barackos grill csirkemell, párolt rizs",1
"Frankfurti tokány, tészta",1
Szecsuáni csirkés rizzsel,1
"Hentes tokány, orsótésztával",1
"Zöldborsós sertésapró, tészta",1
"Lenmagos rántott szelet, rizibizi",1
"Párizsi csirkemell- rántott karfiol, párolt rizs, majonéz C: Sobri sertés szelet, hagymás burgonya, saláta",1
"Rántott tőkehalfilé, rizzsel, kukorica salátával",1
"Csirkemell steak, jázmin rizzsel, gomba mártás",1
"Karfiolfasírt grillzöldséggel, kölessel",1
"Spárga párizsi bundában, répás-tejszínes bulgur",1
"Vöröslencse krémleves, mustáros krutonnal",1
Csülkös babos pacalpörkölt főttburgonya,1
"Forró fahéjas szilvaleves 1, 7",1
Erélyi rakott káposzta,1
"Tyúkpörkölt, kapros galuskával",1
"Rántott sajt- párizsi sertéscsík, párolt rizs, francia saláta C: Fokhagymás sertés máj, hagymás burgonya, saláta",1
"Brokkolis csirkemell, vajas burgonya",1
Metélőhagyma krémleves krutonnal,1
Vadas gőzgombóccal,1
Csevapcsicsa hasábburgonyával és káposztasalátával,1
"Kijevi töltött csirke, hercegnő burgonya",1
"""Currys"" csirkemell kuszkusszal",1
"Rántott csirkemell krumplipüré 1, 3, 7",1
"Hamis vadas szelet spagetti 1, 3, 7",1
Fokhagyma krémleves sajtos pirítós,1
"Mézes - mustáros csirke, steak burgonyával",1
"Füstölt sajtos rántott csirkemell, hercegnő burgonya",1
"Csőben sült tejszínes gombóc csirkemell, krokett",1
"Párizsi sertéscsíkok - rántott sajt, párolt rizs, majonéz C: Mustáros sertés tarja, hagymás burgonya, saláta",1
Burgonyaleves - Gyümölcsleves,1
"Töltött fasírt majonézes saláta  1,3,7",1
"Sertés húsleves  1,3,9",1
"Hamis gulyásleves - Póréhagymás sajtos csirkemell, rizs vagy Halrúd, kukoricás rizs",1
Bolognai spagetti - Diós metélt,1
Palócleves Túrós csusza,1
Sült túrós - vaníliás palacsinta,1
"Aszalt szilvás tekercs, jázmin rizs, francia saláta",1
Hentestokány,1
"Sokmagos halfilé, majonézes kukorica, rizs",1
Csőben sült csirkemell brokkolival rizzsel,1
Tejfeles zöldbab leves,1
Tojásleves  3,1
"Rántott sajt, röszti, grillzöldség",1
"Kijevi csirkemell, kukoricás rizs",1
"Csőben sült barackos - sajtos jércemell, rizzsel",1
"Tejszínes - póréhagymás csirkecomb, rizs",1
"Sajtbundás rántott szelet, burgonyapüré",1
"- Liony mustáros csirkemell, hagyma chipssel, sültburgonyával",1
"- Bakonyi gombás sertéstokány, tésztával",1
- Mediterrán csirkeragu párolt rizzsel,1
Füstölt lencse leves kolbászkarikákkal - Csontleves,1
"Cigánypecsenye steakburgonyával, uborkasalátával",1
"Zsebes pulyka, barack, krokett",1
Őszibarack krémleves,1
"Sokmagos rántott szelet, fűszeres burgonyával",1
BBQ csirkemell sült tésztával,1
"Lecsós tarja, tepsis burgonya",1
"Currys csirkemell, jázmin rizs",1
"Mézes, mustáros csirkemell bulgurral",1
Szarvaspörkölt tésztával Menekülő menü: Húsleves Rántott sajt/Rántott szelet hasábburgonyával 2200 Ft + 100 Ft csom.,1
"Rántott sajt- töltött gomba, párolt rizs, majonéz C: Fokhagymás sertés máj roston, tükörtojás, petrezselymes burgonya, saláta",1
"Frankfurti tokány, rizs",1
Csopaki aprópecsenye orsótészta,1
Rakott cukkini,1
"Csőben sült többsajtos csirkemell, rizs",1
"Sokmagos rántott hal, rizs, francia saláta",1
"Mézes-mustáros csirke zöldséges rizs  1,3",1
"Fitness menü: Bazsarózsa saláta. 1 790.- Hamburger menü: Chicken burger, sült krumpli + üdítő. 2 290. JOKER MENÜ: 1. Csevapcsicsa hasábburgonyával, zöldség, ajvár. 1890.- 2. Sajttal töltött csirkemell, hasáb burgonya, joghurtos saláta. 1 890.-",1
Sűrűbab főtt csülökkel,1
Baconos-sajtos csirkemell burgonyapüré,1
"Sertés szelet gazdagon, petrezselymes burgonya, saláta",1
"Sajttal - gombával töltött sertés java, zöldséges rizs, saláta",1
"Csirkés pirított tészta 1, 6",1
"Palócgulyás 1, 3, 9",1
Alföldi tokány tészta,1
Vegyes erőleves eperlevéllel,1
"Pulykaszelet sajtmártással, rizs",1
"Levesek Gombakrémleves levesgyönggyel -Csontleves Főételek -Mátrai borzaska fokhagymás tejföllel,petrezselymes burgonyával -Frankfurti sertésszelet, fussili tészta -Baconos-juhtúrós sztrapacska -Rántott karaj/rántott pulyka/rántott karfiol/rántott sajt+választható köret",1
Rántott szelet francia salátával,1
Burgundi karaj párolt brokkolival és karfiollal steak burgonyával,1
"Kentucky flekken, steak burgonya",1
Zöldséges tarhonya leves,1
Töltött csirkecomb,1
"Rántott tengeri halfilé, majonézes burgonyasaláta",1
Burgundi kacsaragu burgonya gombóccal,1
"Rántott sajt, sültkrumpli, tartár",1
Fokhagyma krémleves - Gyümölcsleves,1
Sült csirkecomb házi töltelékkel,1
"Frankfurti leves - Lecsós csirkemáj rizzsel vagy Cordon bleu, rizibizi",1
"Tárkonyos raguleves - Aranygaluska, Túrós tészta",1
Jókai bableves - Pásztor gulyásleves,1
Sült császár törtburgonyával,1
"Sajt - sonka tekercs, rizibizi",1
"Mustáros sertésszelet, sültburgonya",1
"Holstein szelet, sültburgonyával",1
Tejszínes darálthúsos tészta sajttal,1
"Mai menü: Chili burger, sült krumplival",1
"Rántott szelet, zöldséges bulgurral",1
Csőben sült ínyenc szelet rizzsel,1
Tárkonyos pulykaragu bulgurral,1
"Barbecue csirkeszárny, rizzsel, majonézes kukoricasalátával",1
"Rántott karfiol, greslivel",1
Rakott cukkíni,1
Betyár tokány tésztával,1
Kéksajtos csirkemell rizibizivel,1
Búbos hús kukoricás rizzsel,1
Csirkemell mézes mustár mártással és jázmin rizzsel,1
"Baconös brokkolis csirkemell, püré",1
Kellemes Húsvéti ünnepeket kívánunk,1
Fokhagymás sajtbundában sült csirkemell törtburgonyával,1
"Csongrádi sertés tekercs, petrezselymes burgonya, saláta C: Roston sült csirkecomb, zöldséges rizs, saláta",1
"Rántott sertésszelet, sültburgonya",1
"A Sertés rizses pörkölt B Csk burger, 0,33l üdítővel",1
"Chilis bab fokhagymás bagett 1, 7",1
"Omlós sült kacsa comb burgonyagombóc, lilakáposzta",1
Szezámmagos rántott csirkemell burgonya püré,1
"Sokmagos rántott halfilé, majonézes kukorica, rizs",1
"Gyümölcsfőzelék, párizsi csirkemell, palacsinta",1
Párizsi csirkemell besamell mártásos brokkolival és rizzsel,1
"Bécsi szelet vegyes köret  1,3,10",1
"Szezámmagos rántott csirkemell, vajas burgonya, saláta C: Rakott zöldbab",1
"Kijevi csirkemell rántva, rizibizi",1
Óvári sertéskaraj krokettel,1
Desszert: Kókuszgolyó,1
Csongrádi töltött karaj burgonyapürével,1
Dubarry csirkemell jázmin rizzsel,1
"Babos tarja sajttal pirítva, steak burgonya",1
"Hamis gulyás - Resztelt máj, bulgur vagy Milánói sertésborda",1
"Gulyásleves - Túrós gombóc, mákos guba",1
Milánóin makaróni,1
"Gyümölcsleves, hagymás - gombás tarjasült, petrezselymes burgonya",1
Joghurtos csirkés rakott karfiol,1
Cordon Bleu magyaros tepsis burgonya,1
"Tökmagos rántott sajt, sültburgonya",1
"Halrudak, burgonyapüré",1
Shakshouka – Közel-keleti tojásos lecsó +Meglepetés sütemény,1
"Rántott sajt- párizsi csirkemell csík, párolt rizs, saláta C: Magyaros sertés tarja tarhonyával",1
"BBQ oldalas, mexikói rizs",1
Eperkrém leves túrógombóccal,1
Meggyfőzelék párizsi szelet,1
"Rántott csirkemell, petrezselymes burgonya, saláta C: Rakott kel",1
Epres sajttorta pohárkrém,1
Velővel töltött szelet petrezselymes burgonyával,1
"Saslik rablóhús, francia saláta",1
"Csirkemell csíkok, rizibizivel",1
Bakonyi csirkecomb jázmin rizs,1
"Cornflakes rántott jércemell, francia saláta",1
"Kötözött csirkemell, petrezselymes burgonya",1
"Bőrös karaj sütve, törtburgonya",1
Disznótoros vele sült burgonyával,1
Cordon bleu zöldséges rizzsel,1
"Tejfölös pikáns flekken, törtburgonya",1
Family finom falatok,1
"Görög csirkecomb, tepsis burgonya",1
"Kijevi sertéskaraj, burgonyapüré",1
Csőben sült tejszínes - brokkolis csirkemell rizzsel,1
"Rántott sajt - rántott gomba, zöldséges rizs, tartármártás",1
"Rántott csirkecomb, piszkefőzelék",1
BBQ csirkemell majonézes káposztával és hasábburgonyával,1
"Csőben sült brokkolis csirkemell, krokett",1
Ínyenc tekercs rizzsel,1
Lasagne bolognai,1
"Bakonyi sertés szelet, tésztával",1
"Szárazbab főzelék, sült kolbásszal",1
"Petőfi sertéskaraj, törtburgonya",1
Sült virsli zöldborsófőzelék,1
"Rántott csirkeszárny, friss salátával",1
Alföldi tokány dörzstarhonya,1
"Ínyenc tekercs, francia saláta, rizs",1
Sertéskaraj vadasan csőtésztával,1
"Pulykapörkölt, tészta",1
Francia hagymakrém leves,1
Bakonyi sertésapró nokedlivel,1
Barackos pulykamell petrezselymes bulgurral,1
"Csirkemell csíkok Orly módra, gombás rizs, saláta",1
Sajtos/tejfölös vagy mákos nudli,1
"Rántott sertés máj, püré",1
"Fasírt, tökfőzelék",1
"Holstein szelet hasábburgonya, uborka",1
Kolbászos tarhonyaleves tejföllel,1
"Csőben sült ínyenc karaj, petrezselymes burgonya",1
Roston csirkemell gombás rizzsel,1
Cézár saláta grillezett csirkemellel és pirított krutonnal,1
"Csirkemell csík orly módra- rántott karfiol, petr. burgonya, majonéz C: Mexikói sertés szelet, párolt rizs",1
"Finomfőzelék sült csirkecomb  1,7",1
Spenótos tejszínes tészta,1
"Csongrádi töltött karaj, sült krumpli, csemege uborka",1
"Rántott camembert, krokett, barack, áfonya lekvár",1
"Sonkával töltött sajt, rizs, tartár",1
A. menü: Lassan Sült Oldalas krumpli főzelékkel B. menü: Sajtburger,1
Vadas sertésszelet zsemlegombóccal,1
"Kapros tökfőzelék, vagdalttal",1
"Mákos tészta 1, 6, 8, 11",1
Cigánypecsenye parázs burgonya 12,1
"Zöldbableves 1, 3, 7, 12",1
"Brokkolis baconös csirkemell csőben, krokett",1
Hamis gulyás - Tárkonyos pulykaapró tésztával vagy Vadas sertéskaraj tésztával,1
"Gulyásleves - Túrós csusza, Káposztás tészta",1
Pásztor gulyásleves - Marhahúsleves csigatésztával,1
Parasztbatyu hagymás törtburgonyával,1
Curry - s csirke jázmin rizs,1
Stroganoff sertés fussini,1
Cukkínis tejszínes parmezános tészta,1
"Szecsuáni csirke, pirított rizzsel",1
"Babfőzelék, sült kolbász",1
Tejfölös csirkepörkölt galuskával,1
Darált húsos tejszínes penne snidlinggel,1
"Soksajtos - tejfölös csirkemell, krokett",1
"Sült hekktörzs, törtburgonya",1
"Zöldborsófőzelék sült virslivel, tükörtojással",1
"Pulykasült törtburgonyával, párolt káposztával",1
Zöldborsós raguleves,1
Töltött dagadó tört burgonya,1
"Finomfőzelék, tükörtojás",1
Tejszínes Gombaleves / Gyümölcsleves,1
Négysajtos pizza baconnal,1
Fokhagymás tarja pecsenye steakburgonyával,1
Tejfölös zöldborsóleves kolbásszal,1
"Rántott sajt- rántott csirkecomb, párolt rizs, majonézes kukorica C: Bakonyi sertésszelet tésztával",1
"Zúzapörkölt, tarhonyával, savanyúsággal",1
Gulyásleves / Gyümölcsleves,1
Hortobágyi lebbencsleves,1
"Mai menü Levesek -Brokkoli krémleves - Húsleves Főételek -Urasági töltött karaj tejszínes gombamártással, steak burgonya -Csirke csíkok stroganoff módra, párolt rizs -Tökfőzelék sertés pörkölttel -Rántott karaj/rántott csirkemell/rántott karfiol/rántott sajt+választható köret",1
Velővel töltött sertésszelet törtburgonya,1
"Roston csirkemell, sajtmártás, bulgur",1
"Rakott karfiol, gerslivel",1
Mátrai borzaska párolt rizzsel,1
"Fitness menü: Tonhal saláta. 1790.- Hamburger menü: Csibeburger, sült krumpli + üdítő. 2 290. - JOKER MENÜ: 1. Sajttal töltött csirkemell, hasábburgonya, majonézes kukoricasaláta. 2 190, - 2. Roston csirkemell, édesburgonya, hagymalekvár. 1 890.-",1
Fűszeres csirkemell gombás rizzsel füstölt sajtmártással,1
Dubarry csirkemell burgonyapüré,1
"Pankómorzsás csirkemell, steakburgonya",1
"Bácskai rizses hús, csemege uborka",1
"Mézes - mustáros csirke, zöldséges rizs",1
"Sonkával töltött sajt, kukoricás rizs",1
Gyümölcsfőzelék párizsi szelet,1
"Burgonyafőzelék, stefánia sült",1
"Borzas szelet, rizs",1
Egész csülök tepsis burgonyával,1
Tejfölös csirketokány knédli,1
Parajos ricottával töltött csirkemell rántva hasábburgonya,1
Zöldbableves tejfölös,1
Sertéssült vadasan tésztával,1
"Párizsi csirkemell csíkok- rántott gomba, zöldséges rizs, saláta C: Dubarry sertés szelet, pirított burgonya, saláta",1
"Velővel töltött szelet petrezselymes burgonyával, savanyúsággal",1
"Zabpelyhes rántott hal, rizs, majonézes káposztasaláta",1
Holstein szelet hasábburgonyával uborkával,1
Fűszeres csirkecomb krumplipüré,1
"Rántott sajt- rántott gomba, párolt rizs, majonéz C: Cigánypecsenye, hagymás burgonya, saláta",1
"Csirkepörkölt, nokedlivel",1
"Rántott sajt, steak burgonyával",1
"Cigánypecsenye, törtburgonyával",1
"Kemencés lecsós tarja, tepsis burgonya",1
"Kijevi csirkemell, rizs",1
"Sajttal- sonkával töltött sertés tekercs, párolt rizs, kompót C: Töltött csirkecomb, tört burgonya, párolt káposzta",1
"A. menü: Borsós pörkölt sertéshúsból, tésztával",1
"Vasalt csirkecomb, rizzsel, joghurtos friss salátával",1
Málnakrémleves - Csontleves,1
"Kacsaragu tésztával, répával és paradicsommal",1
Magyaros zöldborsó leves csipetkével,1
Joghurtos dijoni csirkemell zöldfűszeres burgonyával,1
"BBQ csirkeszárny, majonézes burgonya",1
"Sült császárhús, törtburgonyával",1
Tejberizs fahéjas cukorral vagy kakaóporral,1
Marhahúsleves csigatésztával,1
Sajtos sonkás szűzpecsenye steak burgonya,1
Húsos bableves,1
Burgonya főzelék oldalas,1
"Párizsi csirkemell csík - rántott cukkíni, párolt rizs, saláta",1
Zöldségleves vajgaluskával,1
"Meggyszósz, rántott roston csirkemellel",1
"Pljeskavica hasábburgonya, saláta és paprika krém",1
Natúr sült sertéskaraj borsmártással és burgonyával,1
Mézes - mustáros csirke krumplipürével,1
Borsófőzelék fasírt,1
"Füstölt sajttal töltött rántott karaj, hasábburgonya, csemege uborka",1
Egybensült tepsis csirkemell brokkolival és püréval,1
Borsostokány bulgurral,1
"Karfiolleves húsgombóccal Sertés pörkölt, tarhonya, savanyúság",1
